primes,entropy
70621,6.435319875677668
28703,6.435313936983631
24019,6.435301829043697
75029,6.4352948688134095
50741,6.4352451632482675
38201,6.435156577189006
51407,6.435155160125647
82013,6.4351448716636215
50417,6.435105453462781
40519,6.435078292167462
40237,6.4350700353374
42709,6.434919551742759
50893,6.434714722892784
82037,6.434696500450675
26017,6.434608740607275
49201,6.4345507026054545
47501,6.43450444282064
62903,6.434433464718186
70451,6.434405899387881
30689,6.434250355198249
53089,6.434172598026485
28019,6.434116070032198
41057,6.43411339907897
20749,6.434085574862767
62039,6.433983435667663
47051,6.433977081144582
95027,6.43387407745469
70423,6.433851631753346
59083,6.433831921858765
35407,6.4337913144737335
50341,6.433724163902729
40813,6.433715229857703
40189,6.433577371637765
41507,6.433537383297189
43207,6.433501333500914
62701,6.4334540382659
80239,6.433435054820516
89021,6.433425500089142
24097,6.433316615664249
45013,6.433009942445257
40819,6.4329441030235675
90527,6.432744968852327
70823,6.432646737916401
89203,6.432645881556745
30269,6.432607965549273
70481,6.43260776010851
59207,6.432561967639449
90481,6.4325497978067485
60923,6.432363941576229
51043,6.432342761294664
72043,6.432168520050936
18059,6.4321051697511775
17299,6.432048053541797
70241,6.432045069825198
17599,6.431985648231236
80153,6.431920896671911
12373,6.431887812240604
50671,6.431751900966737
13877,6.431739912893002
38501,6.431667543935851
82073,6.4314852618132
32191,6.43142601203007
28307,6.431392596872262
24709,6.43137784957376
82307,6.431318920396358
80491,6.431047057902361
19577,6.4308810175533475
92041,6.43082712706807
81203,6.430771309150956
85103,6.430687198819963
74021,6.430640560407136
30841,6.4304787950369295
51047,6.430440168555949
57041,6.430409369232638
21377,6.4303203932536706
43801,6.4302956763359855
36209,6.430215229900146
10867,6.429989483107901
57601,6.429970993531965
60127,6.4299706790462015
49081,6.429927064975592
35069,6.429864955340559
58031,6.42979811490652
15737,6.429767523684539
40357,6.429571882225159
54091,6.429531114144675
21977,6.429531049615581
80513,6.4294527306245115
34057,6.42923762389151
90583,6.429082007974361
16087,6.429044941274199
80953,6.428817552451473
28097,6.428711162895633
75209,6.428600667316177
70583,6.428472416520283
70289,6.4284718560462215
18043,6.428230477418906
15373,6.428129533880903
54013,6.428118717348859
23977,6.4281044386686075
92311,6.428094740490018
12979,6.428074075756504
29131,6.4279417498170695
85093,6.427918686721578
72911,6.427857369692721
62071,6.427742504435247
75401,6.427727383367201
37511,6.4275230992334285
21799,6.427394935368399
50873,6.427258225035491
54037,6.427226707924057
60293,6.4271917951431154
41603,6.427148321575737
40361,6.427079370065126
60271,6.4270142231405085
45307,6.426963171128851
51607,6.426890854109117
80273,6.426879632869836
74051,6.426878941073332
85091,6.426867616237597
53087,6.426782848575352
13499,6.426720308794209
41809,6.426694307052513
50387,6.4266578403146655
49207,6.426561283725756
61027,6.426510063108927
13757,6.426486558486487
63029,6.426463020946993
95401,6.42645416132165
57803,6.426393422091003
67021,6.426372378507036
75041,6.4263192629558405
85903,6.426240784660634
80537,6.426168879883333
80471,6.426104163795796
74201,6.425981197469435
74203,6.42595944778145
83401,6.42593627782755
19433,6.425825504925729
50789,6.425755957684464
62017,6.425747195367621
70429,6.425718018019149
17929,6.425683915008621
56701,6.42564901281628
49801,6.425563930099965
69203,6.425504860214287
40163,6.42550367929209
18047,6.425488766725051
83059,6.4254623826227135
85109,6.425241508757552
27191,6.4251991338371806
83207,6.4250104877365315
50497,6.42495962394657
80147,6.424800794105261
40597,6.424740793453141
57089,6.424562330049786
81409,6.424538113899085
31277,6.424233666056597
53407,6.424199580046601
70841,6.423786584641196
56039,6.423732481112424
95083,6.423680041647444
89051,6.423666921533152
18049,6.423598549649845
95803,6.42355944845735
56093,6.423510047406649
35977,6.423455842777891
70853,6.423440076875161
15797,6.423412047721072
75083,6.423285483826657
13477,6.423231396191146
89501,6.423190959041058
46301,6.423134961778198
59063,6.423080670116588
58309,6.42295183304984
19727,6.422917460693473
30869,6.422764492888694
34807,6.42273150748389
95801,6.422621910047177
75403,6.422530292293833
90263,6.4225298912872155
19477,6.42246010021017
53609,6.422334200593366
21737,6.422316676704351
81509,6.42231255172664
40387,6.4222754714508135
58013,6.4222666169758105
46103,6.422221501420437
60413,6.422191377787088
40759,6.422114027866727
61057,6.422028001702059
34607,6.42200595376695
53047,6.421947652076649
40637,6.421802620167928
60217,6.421764845441437
60953,6.421750919775684
70589,6.421716719997716
30467,6.421660914504301
85037,6.421654377753006
40961,6.421625006875783
34061,6.421109285802677
36809,6.421020087806435
78203,6.421018220898961
95311,6.421018069755657
80279,6.420900915561174
17959,6.42083761278155
35171,6.420766278099323
47059,6.420764282682009
94201,6.42075318565465
31699,6.420677175074061
80341,6.420668342719966
65071,6.4206508280766945
65701,6.420642661347121
37811,6.420471763250341
49057,6.420461940031344
48091,6.420422274973956
30469,6.420352992876611
31477,6.42033998329002
40897,6.420307592468494
53069,6.420270651832539
61507,6.4202208088467945
60539,6.420104055528997
59407,6.420074962059209
41609,6.420011242314876
85703,6.419977528769432
95603,6.41995987098696
57809,6.419864752149955
80671,6.4198403647994615
65309,6.4197745189486985
47809,6.419758234667319
80149,6.41973282619938
54907,6.419718311772896
39181,6.419711533479073
58109,6.419596285237237
46091,6.419569259701316
90841,6.419547344422705
70489,6.419479024615036
57131,6.41942599101133
51977,6.419420839554145
40169,6.4194068382168705
43607,6.4193917890465135
40639,6.419370001837692
58901,6.419208927493537
17327,6.4191982334074424
92177,6.418978750311035
83911,6.4188694444413175
38609,6.418801121237827
70459,6.418659754625822
48109,6.41846385590135
61403,6.418380081702551
40879,6.418045168068715
17989,6.418002383206989
27919,6.417986492706353
17383,6.417971870786408
87041,6.417397077385832
31727,6.417380849049103
81047,6.417323152523634
40693,6.417204407281321
32717,6.417105872503056
76081,6.4166845155012115
89041,6.416596623643982
46901,6.416528982431778
80761,6.416492649081119
48017,6.416478104742147
75133,6.416396361719053
81043,6.4163919036275
49603,6.416249446925507
95087,6.416069979238035
67801,6.415931907150028
69401,6.415781991419521
93811,6.415670111941938
90247,6.415648395422866
84701,6.415642851324223
21391,6.4156061622589124
46307,6.415544007881093
89603,6.41552164334804
97511,6.415433914610017
95063,6.415358314411399
76801,6.415349064347389
64301,6.415346312248108
94207,6.415265297052721
61409,6.415243907763573
47911,6.41523887244719
47609,6.415195289853391
87509,6.41501168042537
12391,6.41500371798073
70249,6.414924838147727
84017,6.414881687619689
83609,6.414860381194932
37181,6.414761076931297
38177,6.4147342623814945
58073,6.414717155444158
32797,6.414635711434836
14939,6.414614932484926
49807,6.414573437328179
43609,6.414463353790317
81049,6.414456947269724
30649,6.414423482091741
89057,6.414243198579547
78401,6.414237413570091
83407,6.414208149627905
40763,6.414166361996288
80963,6.41412196540992
53171,6.4140727821194385
87911,6.414060839650558
61043,6.414030848877595
74209,6.414015509018637
57191,6.413918513619683
29717,6.413908291684753
80473,6.413573569578993
14737,6.413509742329155
54709,6.4134908534333945
43067,6.413477069695891
69403,6.413438821860732
98207,6.413354173334991
63059,6.413272750116004
46073,6.413202412635247
38069,6.413148370700651
13723,6.41311079911335
13921,6.413087088753999
95177,6.4130486447929815
96053,6.41303261038778
46093,6.412858624762664
92377,6.412835826850231
74509,6.412821878792268
72313,6.412744873121268
46703,6.412734591043784
39877,6.412544859821614
80167,6.412445235252219
40697,6.412442436092547
87403,6.412306645897951
60493,6.412306400947407
94057,6.412169730775885
46309,6.412167472956323
80369,6.4121256068395525
90641,6.411603161729277
70549,6.411280012110217
41399,6.41125894960941
60149,6.411025695194795
70843,6.410985738551161
64037,6.410898902150075
43177,6.410820148492627
96401,6.410802038024991
84307,6.410764909314337
38711,6.410707741155234
73121,6.410694516366976
90547,6.410646658253172
58907,6.410561618243332
43711,6.410416742962846
64091,6.4102859916601975
64013,6.410070883191767
17387,6.410020177677729
38047,6.409989726614107
71233,6.409941451368058
48907,6.4099049026176225
79811,6.409854473405132
59377,6.4098498582269645
90863,6.409690027385428
91577,6.409658148336622
60497,6.409640272997131
63809,6.4096241702804
49711,6.409609581314393
51797,6.409582135826889
78041,6.4094984522643825
15391,6.409440223145359
48073,6.409362055069855
17837,6.4091599144602265
83047,6.409115925339213
14797,6.408842268201207
95131,6.408797484942767
18797,6.408754878328241
76403,6.408707576156655
19531,6.4085583435215785
80347,6.408530860094044
35797,6.408419895300358
86017,6.408391441383016
83177,6.408333654040311
64901,6.40829941607756
17957,6.40823325993662
64109,6.408083082143188
71353,6.408068637454821
36191,6.407775742204066
80749,6.407604634334081
38977,6.407467068922411
12791,6.40742245415566
19759,6.407293661098078
49177,6.4071878811161485
31981,6.407079277891769
78509,6.407074994733002
73181,6.407055285004758
63409,6.406947938727636
98507,6.406704686986644
39727,6.406557899989048
27917,6.406532289012343
13291,6.4065090754671985
94603,6.406486276687156
70849,6.406400404978851
78059,6.406361464825609
17987,6.406349285292574
18979,6.406304852726865
71899,6.406299425785739
53717,6.40624657068588
27197,6.40623064518501
48079,6.406219849682778
13591,6.406094804596703
17597,6.406005236240116
98041,6.406000742519269
87049,6.405829235162763
27397,6.4057859731814695
31751,6.4055357921239855
79411,6.405438654668188
31721,6.405386750336637
91433,6.405381078138319
37517,6.405374993473565
23173,6.405263112374661
90847,6.405204545632597
67409,6.4051853901050295
92717,6.404849141004704
19231,6.404767699856086
68903,6.40476282244029
39161,6.404711142998623
74311,6.4046370425011245
31891,6.404603212645099
93151,6.404565323580415
17921,6.404549382145462
29179,6.40445869617793
98057,6.4042792637879575
97151,6.404241738501302
16979,6.404136480387032
17351,6.403961915131212
37699,6.4039258585714025
78311,6.403786071005063
87133,6.403672208062484
63199,6.403641957809747
13721,6.403528635241447
37217,6.403490870300169
98407,6.403408633855025
67043,6.403405428335478
17321,6.4032282200029025
15731,6.403200649372181
34171,6.403184628505026
92737,6.403147872845229
60943,6.403126459223955
79151,6.402813656485036
68071,6.402672833911882
90647,6.402509230784075
71699,6.402461564327183
81799,6.402198449416644
74609,6.402194142992588
71633,6.402182978335325
13873,6.402131252153337
61933,6.401973488910929
91757,6.401518484914372
17291,6.401493662306467
64019,6.400961007092739
67049,6.400908456848856
79181,6.40033755911697
13751,6.400319226301887
31271,6.400298397195083
13963,6.400091710540168
13693,6.4000548674884845
17891,6.39975751106712
17231,6.39974592533236
94063,6.39957641222866
41737,6.399304661968495
17497,6.399115176198152
15971,6.3991045218539435
47933,6.398926599062206
19381,6.398775396727321
98711,6.398636675353185
96043,6.398378298968572
19571,6.398166970824548
51971,6.398143456087469
49171,6.397380883200013
34919,6.397352267148685
53173,6.397280177703729
13763,6.39723428397079
37957,6.397130060584122
95717,6.39712733617422
43717,6.397072066282376
81373,6.3968385523487585
78049,6.396683977484693
74131,6.396660373837769
73141,6.396644195684062
36919,6.396631434207593
81931,6.396287879848302
78191,6.396273288760861
73699,6.396059338761809
69313,6.395865493760041
17981,6.395773035540485
63977,6.395737273196152
15791,6.395682314059647
31723,6.3956368432845565
64709,6.395517401496641
98047,6.395490067396957
81737,6.395404335720667
19751,6.395296747876113
67933,6.394991196565788
13781,6.394957730229216
32173,6.394697588326699
32713,6.394352939450475
39619,6.393982335972701
79633,6.393966456849966
39419,6.393606061899112
57917,6.393598998760211
97127,6.393398593354278
37123,6.393231832105388
87313,6.393083224857704
74933,6.39282310783777
95737,6.392601454131737
17491,6.3925608974539285
13691,6.392405414448016
31573,6.392171085480892
71363,6.392111819978962
47137,6.392066683933305
16931,6.392061429342921
83717,6.391966316659575
98377,6.391756850128682
91631,6.3911118450944135
96377,6.390660053545679
57397,6.390651483828162
79433,6.390479628921502
37987,6.390241327881937
47317,6.390157588469122
97157,6.390110497339928
91381,6.389842581555599
37897,6.389701622405782
63799,6.389592913339195
79159,6.389245182281436
31741,6.388907579071991
43913,6.388668675521593
67399,6.388413509066087
73127,6.388084750737266
61979,6.388058788580927
98717,6.387931499184986
71537,6.387878793574723
81971,6.387857111618091
91571,6.387766913520279
81371,6.387624291355401
19471,6.387530540687795
49139,6.387403937354737
76919,6.386934528484338
78919,6.386844387844169
71327,6.386729378560445
17431,6.386621691746387
36979,6.386619171107242
17341,6.386606258812349
73517,6.386502932309552
93787,6.38646189996119
97187,6.386247857663737
91781,6.386148737012874
47917,6.385993764958433
97327,6.3859717031666605
87917,6.384155130097557
72937,6.3840079738104425
14731,6.383819873471873
47939,6.383697683922268
87317,6.383585500051671
18371,6.383361022859953
18731,6.3831745778048505
37967,6.382800828295945
39679,6.382702662631156
31873,6.3816883314619925
37813,6.38166339642476
71237,6.381530693661639
92179,6.381261300110462
98737,6.379559442341155
71387,6.379391821696506
63913,6.379187181212022
73613,6.378936538441783
71837,6.378366999784793
69737,6.378136941000519
39163,6.377975020473945
71987,6.377733368468011
96737,6.377702433277184
71341,6.377447088998368
79187,6.377243486007409
31963,6.377131585229439
36913,6.375900407390443
97159,6.375889892984487
36713,6.375537379331295
71941,6.375528031241627
67939,6.374742560936417
71597,6.374613907846628
39769,6.374503001867766
97387,6.374290847379977
43973,6.373799518978558
71437,6.373503245637326
73597,6.373484499052559
43793,6.373432368417961
79817,6.373067033439964
91639,6.372977184550656
34913,6.372809826905139
37693,6.372555638187259
73417,6.372210266337892
39749,6.372077440907499
75937,6.371829987923132
79537,6.371752148475331
37963,6.371329446650592
73693,6.371323771395033
49739,6.371144530738268
78137,6.37094681027867
74197,6.370448672726518
38713,6.370413111975195
79357,6.369429065402496
36973,6.369032834078867
63793,6.368937138946607
37493,6.368572896627042
36793,6.3684702247298945
71347,6.368424939661194
69379,6.368163240910409
78317,6.368040639998339
97367,6.3676225002571405
93169,6.366534047894164
69739,6.366426748383376
74317,6.3655593776716515
93419,6.365053656600258
79147,6.365046636518127
91369,6.364883134561145
73897,6.3643259979032
97169,6.363925884509791
71947,6.362947294493241
93763,6.361863863807156
73943,6.360439451721363
79349,6.36024884041626
98179,6.357464320584292
96179,6.357321918716886
97369,6.352760778227753
79367,6.35192720594225
96739,6.351767850137845
93479,6.349636015249268
94379,6.34746089342046
32119,6.344038868362179
19553,6.335113178734037
30911,6.334781950131423
13229,6.334586937054539
12923,6.333457513753649
10399,6.333285510097722
32117,6.332896679694232
12329,6.332522252533163
23117,6.332137692790127
10733,6.3321257769696055
59113,6.3303861355034625
13799,6.330075721972355
35117,6.329904807942024
13099,6.32774728363987
17393,6.327387264657627
17033,6.326974169907932
15773,6.325775367239946
19373,6.323039089524718
37199,6.322407448097538
21319,6.321832262014741
38119,6.321083613783062
21773,6.320197685531058
31799,6.320086197790157
53117,6.319366443272761
10799,6.318893154495126
10939,6.318584064120103
17099,6.318525030514166
89113,6.317948220441594
17939,6.31757165820567
15359,6.316943128296873
13669,6.31617724226648
31219,6.316046961138524
57119,6.315597764590537
21713,6.315420262687849
39551,6.315161094948684
91033,6.313785834683921
32779,6.313783180699869
16339,6.312719179463754
13537,6.312359446433542
51913,6.312345565893835
17573,6.312266707957238
71933,6.311921608215716
17669,6.311900986539754
29123,6.311844226010278
17443,6.3117448856858855
79133,6.311471207090931
21997,6.311382728059158
31091,6.311196203631879
21317,6.311038098953792
70313,6.3104248332289385
17449,6.310348366018305
71399,6.310062252291341
21193,6.30986293498281
35159,6.30915072329505
19379,6.308988706418184
32771,6.308140107407495
91733,6.30799374223924
31517,6.3079432423613735
10979,6.3077912295479335
17579,6.307752586844615
43117,6.307481981386644
16993,6.307328197231092
12713,6.307321857732803
19739,6.307311668488896
39227,6.307254459912103
18773,6.307220557154341
35771,6.3071868739978605
70199,6.306645697740916
17909,6.306382222832499
31667,6.306376065315915
19213,6.306323514066625
13903,6.306202493372077
21139,6.306121008021876
12239,6.305889375593315
15913,6.30547223606506
19309,6.305268869852526
14779,6.305264008345061
90313,6.3050600581970615
13093,6.305041227363321
87119,6.304991283970197
19447,6.304734653355131
91303,6.304587860760598
13219,6.304285171983926
83117,6.303973606316336
51713,6.303858369286131
57331,6.303784864461077
15319,6.303687980043849
27179,6.303249903098437
47119,6.302914726990261
30977,6.302510915874402
12917,6.301391940754444
57991,6.301283278091718
57173,6.3011611410223
72923,6.300398203769763
51719,6.300360385685696
49117,6.300195371125984
95153,6.300172920948208
19597,6.29982667692993
91513,6.299655567860925
51193,6.298871755553482
97553,6.298800435085984
91373,6.29838666199884
13217,6.2978613297191135
35951,6.297683872450288
31159,6.297670292334658
31189,6.297035391677157
39019,6.2967651697294595
59771,6.296599441886704
17519,6.29644814719855
16963,6.296134099431432
93557,6.2960780172835005
75991,6.296026951960928
92723,6.295877314666712
17729,6.295462757364881
16369,6.295445985600799
61339,6.295142077639362
15193,6.295048248960051
19813,6.294716307949613
71663,6.294683380130227
13327,6.294653424979188
31817,6.29446781780021
16763,6.294226245107397
21179,6.294177676516766
19709,6.293965976286108
71443,6.293930468560859
81773,6.293518185089374
43991,6.293469578182059
37889,6.293232579581862
39719,6.293187620322755
70919,6.293101202496187
19079,6.292766828758285
49331,6.2925870319872494
37571,6.292291272035195
51137,6.292250022865702
93103,6.292237987463995
37441,6.291950889298448
39667,6.291947933919677
91813,6.291730823756951
59197,6.291601965640662
14347,6.291575424332659
71909,6.291564325438792
57179,6.291483906615773
15139,6.291442732585389
37579,6.291258699765353
35759,6.291147490795238
39887,6.291143755642781
49193,6.291072953911729
94117,6.290974309330601
93077,6.290202594755755
14947,6.290132713599749
13159,6.2898172823687615
18913,6.289734122683058
17123,6.289654151974615
53731,6.28964887754288
95773,6.289550067621273
13619,6.2891114621145405
87991,6.288710763153229
36997,6.288708028778931
57973,6.288687652709735
15137,6.288675681493582
36779,6.288460428301003
27793,6.288404189152199
38189,6.288378034224863
16693,6.288066889465287
15173,6.287884837107119
91153,6.287810651391271
27329,6.287773074507665
19183,6.287378345893763
41719,6.287310596460249
79139,6.2871624785083675
29723,6.2870832891640065
31237,6.286543761922919
35591,6.2865107891985925
16319,6.286359502782456
73013,6.286247832996483
17783,6.286230788409269
17789,6.286082087710564
71413,6.286027792080083
19697,6.286000708480664
79319,6.2859669524042125
34147,6.2858712288684035
43997,6.285648320377586
23371,6.285632691641163
71419,6.285510570175234
13127,6.2852107061021565
19927,6.2851700328194635
14437,6.285073116289928
91183,6.284681807527318
71153,6.284438338725594
14713,6.284346475833488
12197,6.284125789458125
17419,6.2840825472712485
47339,6.284046482208791
71129,6.2840414360413686
37879,6.283533139068273
70393,6.283304074378597
18839,6.283210105575095
13417,6.2831806145463105
83137,6.283113827777725
51197,6.283084138768949
72173,6.283083198083415
18713,6.282923223883484
59791,6.282679015535908
27791,6.282518899873059
32297,6.282488576803139
69193,6.28218105514091
29411,6.282110758488608
94331,6.2819987306256975
96331,6.281995823055581
31973,6.281505929487822
37871,6.281497772409836
27739,6.281433812029767
29917,6.281248945502971
14479,6.281208898783671
19031,6.281195014161284
97441,6.281068763544696
97883,6.280895804510082
37097,6.28086321493733
10391,6.280468348120653
16673,6.27991040143151
91127,6.279904705290076
87179,6.279727954419699
67993,6.279635063868827
97571,6.279595305128826
67339,6.279238046600147
37907,6.279180952657318
17159,6.279057448046009
17183,6.2790564998117615
69337,6.278922354389557
31793,6.278741225167612
19417,6.278736271751494
29611,6.278631716282364
29327,6.278363203013573
25933,6.2782707910088735
18719,6.278256937545302
97303,6.278167061272378
76991,6.278164432261573
31147,6.277935596885164
90373,6.277929082517972
17189,6.277870855397711
13367,6.277589192716165
32611,6.277360463769343
35597,6.2773511119315275
72973,6.277316747215728
96337,6.277316193397961
19157,6.2772598782556015
11923,6.277182393948992
57713,6.277146742907184
13187,6.276830852561064
49391,6.276806526059486
74143,6.276710718189107
11329,6.276429727784151
98773,6.276398944424157
72379,6.276297346170258
17749,6.27625329755477
63997,6.2762045357383975
93887,6.276141671260725
81173,6.276032312077629
52711,6.275950243597883
76163,6.275772742975802
94771,6.275475919118562
35731,6.275307379920822
19963,6.275203077805571
18917,6.275046039891758
53951,6.274955801457865
27611,6.274851966617907
13901,6.274850422683822
59351,6.274691508711043
19301,6.274616705537391
97871,6.274296423875014
16193,6.274175666162166
36761,6.274068626995309
31327,6.274053287848603
22193,6.274051970351625
87973,6.273831183565516
19163,6.2737539457312534
23599,6.273668604990582
39709,6.272963387524745
69197,6.272891252384271
81197,6.272864936817777
73351,6.272847038954359
95531,6.272794074200203
41179,6.272709127642875
12577,6.2725201651883
57731,6.272491643236039
51593,6.272257462099288
25171,6.272168079261536
57719,6.272138582812304
97673,6.272085312322867
91163,6.272078033777699
39079,6.272028941356511
36137,6.2717461597749
43319,6.271708520219577
73571,6.271391864400585
16139,6.271333756205495
51539,6.271266593419835
32411,6.271092694517191
59513,6.271087785654672
36691,6.271057271488345
30713,6.270720693548341
92237,6.270709460174017
15299,6.27070631312234
11953,6.270544279178748
53759,6.270427224878505
12899,6.270362466845917
57791,6.270037370486735
57793,6.269865358445742
26711,6.269801516038944
11593,6.269738711529471
25733,6.269723903956184
59753,6.269421735299174
74149,6.269356192041701
31357,6.269260658887664
11239,6.26898627681197
39103,6.268807848524763
14173,6.268516740963164
91493,6.268513985568986
96167,6.268438111378596
47143,6.268307038670382
79273,6.268251657103418
39631,6.26812229903161
21577,6.268114071905061
37781,6.2678106103842355
29633,6.267789254361626
23291,6.26759279641457
52733,6.267505405478569
29231,6.2673465645773865
79039,6.2672289743600835
75539,6.267000470110812
37831,6.266969132217673
47713,6.266954671617592
71143,6.266805317110115
25799,6.26660880010509
21599,6.2665782874119556
15277,6.266497330157819
79693,6.266406663829071
71879,6.266376807215096
13147,6.2663596702042215
79493,6.266321861347618
29833,6.266278905031711
43391,6.266204621950046
35317,6.265919158381185
15233,6.265899466809647
76963,6.265865970202235
27239,6.2658280479325335
23677,6.265656566934737
62311,6.265563508623971
23899,6.265535043339525
79691,6.265518693286604
92791,6.265498414332292
93179,6.26537214984898
93637,6.265056591787455
69163,6.264958940353825
11839,6.2649257028860585
32371,6.264872106697427
25939,6.264605276691246
71473,6.264502076800079
37321,6.264497597167695
21499,6.264366455849642
53611,6.264266949273871
76961,6.264255967180634
53411,6.2642052091255245
49211,6.264176837695866
78173,6.264143662931702
23279,6.264097732825219
93703,6.264076604450386
59357,6.264013501369787
59611,6.263891258673818
34511,6.26376668011117
71479,6.2637541922867
59233,6.2634416111735485
79309,6.2634415996194095
52177,6.2634206361106
72719,6.263301949364167
37013,6.263235083481779
12433,6.263200973709876
47149,6.263069228027623
59971,6.262923587717482
14197,6.262495945244353
87719,6.262388220705274
12959,6.262254612401851
38891,6.262219459707167
56311,6.262180895523732
23297,6.262121394519702
11927,6.262011593642731
74413,6.261794133438183
74419,6.2617667759288596
36697,6.261613518006438
47791,6.261592859085935
34471,6.261496554300834
91297,6.261432007602995
93719,6.261423438583891
26399,6.2613527253159225
54311,6.261287482705441
11273,6.261270603094288
76369,6.261185620120321
36931,6.261172968197386
36671,6.260995830138834
53299,6.260916981482856
74941,6.260884729744718
31387,6.260871944356736
28933,6.260816372728645
15877,6.260752744872251
28711,6.2605247777888176
21751,6.260513658061639
21433,6.260470338511136
34211,6.260425576213046
25373,6.260393924907815
72739,6.260219072484079
63317,6.260208451652532
53591,6.260144115494119
15727,6.259953666054112
12757,6.259900481501749
91309,6.259900190487744
22391,6.259841056229464
72533,6.259551982017741
21757,6.259539794807486
57593,6.259522374748502
49811,6.259509947235193
42131,6.259492859593071
29383,6.25920742792949
75211,6.2591646412522355
41947,6.259130516016336
87793,6.259023061068379
14533,6.258926501268196
24977,6.2588845260256685
73361,6.258728247133471
35677,6.25867414644259
56911,6.258593346835888
11579,6.258360480136939
96763,6.258187905287784
56711,6.258178174627876
78179,6.257578072118889
26171,6.257395924930328
24133,6.257287141438981
95791,6.257273659129293
25919,6.257233269047449
11783,6.257085230832243
76631,6.256768117590749
52313,6.256754875904955
22937,6.256601034299644
73679,6.2565284871066655
22739,6.256494334212567
26393,6.256456405885136
63391,6.256419104143668
11279,6.256215829181723
21383,6.2561663652678545
22973,6.256040981347219
45131,6.255993592437676
67169,6.255771209174444
89381,6.255697549443515
29363,6.255692194743347
35899,6.255657509355376
11789,6.255655748501578
73721,6.2556352593848175
93491,6.255510614521396
43397,6.255220187882252
25717,6.255121364351772
62131,6.255067849609131
47419,6.255062073108761
56131,6.25498901685844
36319,6.254961145806312
11369,6.254842519619138
71789,6.254744850709405
89917,6.2546919093718785
21491,6.254580754110166
43577,6.254480236271704
75731,6.254354694833151
73751,6.254333649544931
43151,6.254102009298395
32141,6.254067795547027
73471,6.254014266395221
45191,6.253901415990578
79873,6.253887308551365
36739,6.253719468826041
34319,6.253572621957233
81839,6.2532839403457166
36151,6.253281062725297
11597,6.253127377415843
61967,6.253078445283346
23593,6.252984856899767
67511,6.252976248747241
95233,6.25296737786399
63761,6.2529453453405655
26177,6.252762749466299
35141,6.252575601671884
24733,6.252541229101146
21961,6.252411596815486
12343,6.2522763566461474
63211,6.252205727275018
36299,6.252131778603468
53899,6.252120412250784
45377,6.252072964862717
49741,6.252023509875444
75611,6.252003597846787
11743,6.251946969766817
41479,6.251916216665382
12491,6.25175320081964
49937,6.251725664088983
89611,6.251702983200341
21787,6.251687557835921
59833,6.251687530923629
62191,6.251610449432832
38611,6.251528922828734
75793,6.251495932236691
15383,6.251488798059359
87511,6.251418543659709
49121,6.251305138099483
89783,6.251294546405007
98387,6.251255772070635
91957,6.251252238886598
76379,6.2512170667533935
52919,6.251116786431637
53161,6.251093087160224
48311,6.251087944788521
67211,6.251017811748277
28393,6.250922044384744
22397,6.250872702649513
83987,6.2508436641786425
87739,6.2508131928022115
51929,6.2507710643489744
11987,6.250750681616874
82171,6.250744624951908
24799,6.2507205436574
76511,6.250714394643243
69931,6.2506701260800765
85711,6.250537856506462
56377,6.250417915693786
54133,6.2504032716288735
53597,6.2503535680831845
13523,6.250135772630285
34739,6.250076595188672
11437,6.250019801891153
15787,6.2500149279555
51721,6.249921996852794
38299,6.249919659091535
73369,6.249858018334654
53699,6.249813026735895
92353,6.24977781526064
11897,6.249670515452326
56171,6.249459675296943
96211,6.24939462126691
82393,6.2493675941412405
51899,6.249298032027504
36277,6.2492450437706
62171,6.249231955218428
61637,6.249124806363191
67961,6.2488849205662165
18233,6.24880607041907
16433,6.248754157078185
87211,6.248710148003398
37361,6.248675772568569
51631,6.248636485086083
19421,6.248612165904463
47491,6.248567100466254
38317,6.248402961008531
47533,6.248296140295871
49417,6.248286599451607
23753,6.248115687834642
36599,6.248102300128527
61673,6.247986973711953
63397,6.247760739166193
72353,6.247592844860369
85933,6.247550550740698
54377,6.247541883099756
32969,6.247433296040764
39341,6.247425582774506
12671,6.247412940486728
15767,6.247309791492418
87121,6.247146106514373
95917,6.24707055251638
14633,6.247069694044277
86311,6.246969351136202
17627,6.246794852149578
69761,6.24676805898295
26737,6.246740081281804
77153,6.246733584496
89533,6.246713654855737
94811,6.246700468680104
87151,6.246694775372579
14929,6.24659127027927
96671,6.246577168392749
72161,6.246546072888967
14323,6.2465283581791065
63577,6.246516655162381
85199,6.246426392620204
82799,6.246423628584607
15271,6.246270329629472
16477,6.24624185678463
33751,6.2462083467589045
47431,6.246207475022234
89387,6.246164865494528
67369,6.246145946767228
33721,6.246112745905601
12781,6.2460698123786385
91079,6.246039774478412
12941,6.245996847968759
58711,6.2457107511485095
18433,6.245657586466977
41299,6.245620437619306
53923,6.245588539879059
14699,6.245526407689594
51383,6.245399205884534
17257,6.24539176300576
69233,6.2453819337246035
69763,6.245149258343451
63617,6.245094998000308
93497,6.245068887919384
24919,6.244963925526906
21767,6.244843556450229
59141,6.244755211375625
75181,6.244701838743939
83299,6.244606149501116
98411,6.244563160492108
26717,6.244545677485283
77213,6.244502316147715
85133,6.244473804172486
82939,6.244381327635904
21341,6.244379895129054
13421,6.244377977197825
94793,6.244304285385993
57899,6.2442181292009975
81533,6.244210150528604
55931,6.244208117631719
78839,6.244157920115501
78893,6.244083994288457
86711,6.244080698903044
